Unnamed: 0,Model,Price_w/o_shipping,Vendor,Date
3450,Beko FSE1074N Tisch-Gefrierschrank,"€ 336,32",Elektroshop Wagner AT,2024-06-26
3451,Beko FSE1074N Tisch-Gefrierschrank,"€ 715,89",mylemon.at,2024-06-26
3452,Privileg PFVN 74 3,"€ 649,99",Universal Versand,2024-06-26
3453,Privileg PFVN 74 3,"€ 649,99",OTTO Österreich,2024-06-26
3454,Bosch Serie 4 GSN33EWEV,"€ 729,00",Köck,2024-06-26
3455,Bosch Serie 4 GSN33EWEV,"€ 729,00",Radio Krejcik Wien,2024-06-26
3456,Bosch Serie 4 GSN33EWEV,"€ 729,00",mörth online,2024-06-26
3457,Bosch Serie 4 GSN33EWEV,"€ 899,00",Expert,2024-06-26
3458,Bosch Serie 4 GSN33EWEV,"€ 949,00",Red Zac,2024-06-26
3459,Domo DO91130F,"€ 503,19",Elektroshop Wagner AT,2024-06-26
3460,Nabo GB 452,"€ 149,00",ek-online,2024-06-26
3461,Nabo GB 452,"€ 169,00",World Of Electronics,2024-06-26
3462,Nabo GB 452,"€ 169,00",Red Zac,2024-06-26
3463,PKM GB34 E Tisch-Gefrierschrank,"€ 134,86",Elektroshop Wagner AT,2024-06-26
3464,Liebherr SIGN 2756-21 Premium NoFrost,"€ 999,00",Köck,2024-06-26
3465,Liebherr SIGN 2756-21 Premium NoFrost,"€ 1569,00",Schreck,2024-06-26
3466,Liebherr SIGN 2756-21 Premium NoFrost,"€ 1569,00",Red Zac,2024-06-26
3467,Liebherr SIGN 2756-21 Premium NoFrost,"€ 1569,40",0815,2024-06-26
3468,Liebherr GGv 5010-42 Gewerbe-Gefrierschrank,"€ 1814,49",Köck,2024-06-26
3469,Liebherr GGv 5010-42 Gewerbe-Gefrierschrank,"€ 1814,49",0815,2024-06-26
3470,AEG Electrolux ATS68ECNW Tisch-Gefrierschrank,"€ 547,39",Elektroshop Wagner AT,2024-06-26
3471,Amica GS 15111 W,"€ 384,99",Amazon.at,2024-06-26
3472,Liebherr SIFNd 4155-20 Prime NoFrost,"€ 1199,00",Köck,2024-06-26
3473,Liebherr SIFNd 4155-20 Prime NoFrost,"€ 1499,00",Küchen & Wohnstudio Kutzer,2024-06-26
3474,Nabo GS 1070 Tisch-Gefrierschrank,"€ 219,00",sabi-online,2024-06-26
3475,Nabo GS 1070 Tisch-Gefrierschrank,"€ 288,90",ek-online,2024-06-26
3476,Liebherr FNsfe 5227-20 Plus NoFrost,"€ 849,00",Köck,2024-06-26
3477,Liebherr FNsfe 5227-20 Plus NoFrost,"€ 849,00",akatronik,2024-06-26
3478,Liebherr IFe 3904-20 Pure,"€ 849,00",akatronik,2024-06-26
3479,Liebherr IFe 3904-20 Pure,"€ 849,00",sabi-online,2024-06-26
3480,Liebherr IFNe 3503-20 Pure NoFrost,"€ 899,00",Schreck,2024-06-26
3481,Liebherr IFNe 3503-20 Pure NoFrost,"€ 899,00",Küchen & Wohnstudio Kutzer,2024-06-26
3482,Beko FSE1173N Tisch-Gefrierschrank,"€ 303,12",ek-online,2024-06-26
3483,Beko FSE1173N Tisch-Gefrierschrank,"€ 303,12",akatronik,2024-06-26
3484,Elektra Bregenz FSN 7953-2,"€ 449,00",sabi-online,2024-06-26
3485,Liebherr SIFNf 5128-20 Plus NoFrost,"€ 1699,00",Küchen & Wohnstudio Kutzer,2024-06-26
3486,Miele FN 4772 E,"€ 1149,00",ek-online,2024-06-26
3487,Siemens iQ500 GI81NACF0,"€ 1699,00",0815,2024-06-26
3488,Siemens iQ500 GI81NACF0,"€ 1699,00",Radio Krejcik Wien,2024-06-26
3489,Siemens iQ500 GI81NACF0,"€ 1699,00",Selektro,2024-06-26
3490,Siemens iQ500 GI81NACF0,"€ 1959,00",ek-online,2024-06-26
3491,Liebherr SIGN 3576-21 Premium NoFrost,"€ 1199,00",Küchen & Wohnstudio Kutzer,2024-06-26
3492,Liebherr SIGN 3576-21 Premium NoFrost,"€ 1398,00",Köck,2024-06-26
3493,Liebherr SIGN 3576-21 Premium NoFrost,"€ 2349,35",0815,2024-06-26
3494,Bosch Serie 4 GSN33FWEV,"€ 959,99",Media Markt.at,2024-06-26
3495,Nabo GN 1610,"€ 499,99",ek-online,2024-06-26
3496,Domo DO908DV/02,"€ 180,50",Elektroshop Wagner AT,2024-06-26
3497,Domo DO91132F,"€ 503,19",Elektroshop Wagner AT,2024-06-26
3498,Siemens iQ700 GI81NHCE0,"€ 1949,00",Küchen & Wohnstudio Kutzer,2024-06-26
3499,Siemens iQ700 GI81NHCE0,"€ 1999,00",ALLES KÜCHE,2024-06-26
3500,Siemens iQ700 GI81NHCE0,"€ 2539,00",W-Wohnen,2024-06-26
3501,Grundig GFN 13740 N,"€ 592,99",Universal Versand,2024-06-26
3502,Grundig GFN 13740 N,"€ 592,99",OTTO Österreich,2024-06-26
3503,Bosch Serie 6 GSN54EWDV,"€ 949,00",Köck,2024-06-26
3504,Bosch Serie 6 GSN54EWDV,"€ 949,00",Schreck,2024-06-26
3505,Bosch Serie 6 GSN54EWDV,"€ 949,00",Radio Krejcik Wien,2024-06-26
3506,Bosch Serie 6 GSN54EWDV,"€ 1289,00",Red Zac,2024-06-26
3507,Beko RFNE290E43WN,"€ 590,00",Köck,2024-06-26
3508,Beko RFNE290E43WN,"€ 590,00",ek-online,2024-06-26
3509,Beko RFNE290E43WN,"€ 590,00",Servicehansa,2024-06-26
3510,Zanussi ZYAN8FW0,"€ 249,00",Köck,2024-06-26
3511,Zanussi ZYAN8FW0,"€ 249,00",Servicehansa,2024-06-26
3512,Zanussi ZYAN8FW0,"€ 329,00",Elektro Outlet Steyr,2024-06-26
3513,Siemens iQ500 GS54NEWDV,"€ 899,00",Köck,2024-06-26
3514,Siemens iQ500 GS54NEWDV,"€ 932,36",Radio Krejcik Wien,2024-06-26
3515,Siemens iQ500 GS54NEWDV,"€ 1099,00",ek-online,2024-06-26
3516,Siemens iQ500 GS54NEWDV,"€ 1279,00",Red Zac,2024-06-26
3517,Liebherr SGNes 4375-21 Premium NoFrost,"€ 1949,00",Schreck,2024-06-26
3518,Liebherr SGNes 4375-21 Premium NoFrost,"€ 1949,40",0815,2024-06-26
3519,Liebherr IGN 1064-21 Premium NoFrost,"€ 899,00",Schreck,2024-06-26
3520,Liebherr IGN 1064-21 Premium NoFrost,"€ 899,00",0815,2024-06-26
3521,Liebherr IGN 1064-21 Premium NoFrost,"€ 899,00",Red Zac,2024-06-26
3522,Liebherr SIGN 3524-21 Comfort NoFrost,"€ 1199,00",Köck,2024-06-26
3523,Nabo GS 2621,"€ 698,99",ek-online,2024-06-26
3524,Constructa CE612KSE0,"€ 519,00",Köck,2024-06-26
3525,Constructa CE612KSE0,"€ 519,00",Radio Krejcik Wien,2024-06-26
3526,Siemens iQ500 GI81NSCE0,"€ 1298,00",Küchen & Wohnstudio Kutzer,2024-06-26
3527,Siemens iQ500 GI81NSCE0,"€ 1702,00",ALLES KÜCHE,2024-06-26
3528,Siemens iQ500 GI81NSCE0,"€ 2459,00",W-Wohnen,2024-06-26
3529,Siemens iQ300 GS36NVIFV,"€ 776,00",Alternate.at,2024-06-26
3530,Siemens iQ300 GS36NVIFV,"€ 879,00",sabi-online,2024-06-26
3531,Siemens iQ300 GS36NVIFV,"€ 1119,00",ek-online,2024-06-26
3532,Bosch Serie 4 GSN36VBFP,"€ 779,90",sopo.at,2024-06-26
3533,Bosch Serie 4 GSN36VBFP,"€ 1016,95",Radio Krejcik Wien,2024-06-26
3534,Bosch Serie 4 GSN36VBFP,"€ 1016,96",Elektroshop Wagner AT,2024-06-26
3535,Bosch Serie 4 GSN36VLFP,"€ 878,62",sopo.at,2024-06-26
3536,Bosch Serie 4 GSN36VLFP,"€ 879,00",0815,2024-06-26
3537,Bosch Serie 4 GSN36VLFP,"€ 879,00",Radio Krejcik Wien,2024-06-26
3538,Severin GS 8856 Tisch-Gefrierschrank,"€ 199,00",sabi-online,2024-06-26
3539,Nabo GS 2271,"€ 579,00",ek-online,2024-06-26
3540,Miele F 2411 Vi,"€ 8200,00",Köck,2024-06-26
3541,Miele F 2411 Vi,"€ 8200,00",0815,2024-06-26
3542,Liebherr GNi 4335-20 Comfort,"€ 1199,00",Schreck,2024-06-26
3543,Nabo GS 1088,"€ 249,00",ek-online,2024-06-26
3544,Neff N70 GI7813CF0,"€ 998,00",Küchen & Wohnstudio Kutzer,2024-06-26
3545,Bauknecht GSI 18F2 PS,"€ 1249,00",Köck,2024-06-26
3546,Privileg PFVI 9S1,"€ 449,00",moebelix.at,2024-06-26
3547,Liebherr GNef 4335-21 Comfort,"€ 1199,00",Köck,2024-06-26
3548,Liebherr GNef 4335-21 Comfort,"€ 1449,00",0815,2024-06-26
3549,Exquisit EGS101-080F,"€ 313,00",sopo.at,2024-06-26
3550,Liebherr GNi 4335-21 Comfort,"€ 949,00",Köck,2024-06-26
3551,Liebherr GNi 4335-21 Comfort,"€ 1199,00",0815,2024-06-26
3552,Liebherr SGNbs 4385-21 Premium NoFrost,"€ 2399,70",0815,2024-06-26
3553,Siemens iQ500 GS51NDWDV,"€ 999,00",Selektro,2024-06-26
3554,AEG Electrolux ABB682F1AF,"€ 698,00",Küchen & Wohnstudio Kutzer,2024-06-26
3555,AEG Electrolux ABB682F1AF,"€ 737,00",Mybauer.at,2024-06-26
3556,Bosch Serie 6 GIN81ACF0,"€ 1108,76",0815,2024-06-26
3557,Bosch Serie 6 GIN81ACF0,"€ 1108,76",Radio Krejcik Wien,2024-06-26
3558,Liebherr UG 1211-24 Comfort,"€ 829,00",0815,2024-06-26
3559,Beko RFSA240M31WN,"€ 422,52",Amazon.at,2024-06-26
3560,Bomann GB 341 Gefrierbox weiß,"€ 139,71",Elektroshop Wagner AT,2024-06-26
3561,Bomann GB 341 Gefrierbox weiß,"€ 141,99",Media Markt.at,2024-06-26
3562,Bomann GB 341 Gefrierbox weiß,"€ 396,69",mylemon.at,2024-06-26
3563,Nabo GS 1470,"€ 329,99",Elektrogeräte Gabriel,2024-06-26
3564,Liebherr GNP 2356-24 Premium NoFrost,"€ 829,35",0815,2024-06-26
3565,Liebherr GNP 3056-24 Premium NoFrost,"€ 949,05",0815,2024-06-26
3566,Liebherr SUIG 1514-21 Comfort,"€ 999,00",0815,2024-06-26
3567,Liebherr SUIGN 1554-21 Premium NoFrost,"€ 1199,00",0815,2024-06-26
3568,Liebherr F 913-40,"€ 949,00",Köck,2024-06-26
3569,Liebherr F 913-40,"€ 949,00",0815,2024-06-26
3570,Liebherr GN 4375-21 Premium NoFrost,"€ 1249,25",0815,2024-06-26
3571,Liebherr GN 4635-21 Comfort NoFrost,"€ 1149,00",0815,2024-06-26
3572,Neff N50 G4344XFF0,"€ 703,00",Radio Krejcik Wien,2024-06-26
3573,Liebherr GNP 3013-23 Comfort NoFrost,"€ 777,00",Selektro,2024-06-26
3574,Amica GS 15920 W,"€ 359,99",Universal Versand,2024-06-26
3575,Amica GS 15920 W,"€ 359,99",OTTO Österreich,2024-06-26
3576,Amica GS 15920 W,"€ 372,71",Elektroshop Wagner AT,2024-06-26
3577,Miele F 12011 S-2,"€ 444,00",Köck,2024-06-26
3578,Miele F 12011 S-2,"€ 444,00",Radio Krejcik Wien,2024-06-26
3579,Miele F 12011 S-2,"€ 444,00",electronic4you,2024-06-26
3580,Miele F 12011 S-2,"€ 444,00",Majdic,2024-06-26
3581,Miele F 12011 S-2,"€ 592,00",ek-online,2024-06-26
3582,Nabo GB 451,"€ 139,90",Elektrogeräte Gabriel,2024-06-26
3583,Nabo GB 451,"€ 169,98",ek-online,2024-06-26
3584,Gorenje FI4091E1,"€ 429,00",ek-online,2024-06-26
3585,Miele FN 12740 S,"€ 1079,00",Köck,2024-06-26
3586,Siemens iQ300 GS29NFW3V,"€ 649,00",Selektro,2024-06-26
3587,Gorenje FNI5182A1,"€ 649,00",Köck,2024-06-26
3588,Gorenje FNI5182A1,"€ 649,00",Servicehansa,2024-06-26
3589,Miele FN 22263 ws,"€ 1049,00",Köck,2024-06-26
3590,Miele FN 22263 ws,"€ 1049,00",ek-online,2024-06-26
3591,Miele FN 22263 ws,"€ 1049,00",0815,2024-06-26
3592,Miele FN 22263 ws,"€ 1049,00",Red Zac,2024-06-26
3593,Exquisit GS271-NF-H-040D inoxlook,"€ 499,00",Köck,2024-06-26
3594,Exquisit GS271-NF-H-040D inoxlook,"€ 499,00",akatronik,2024-06-26
3595,Exquisit GS271-NF-H-040D inoxlook,"€ 499,00",Servicehansa,2024-06-26
3596,Exquisit GS271-NF-H-040D inoxlook,"€ 519,99",Universal Versand,2024-06-26
3597,Exquisit GS271-NF-H-040D inoxlook,"€ 519,99",OTTO Österreich,2024-06-26
3598,Exquisit GS271-NF-H-040D inoxlook,"€ 555,63",Elektroshop Wagner AT,2024-06-26
3599,Amica GB 15151 W,"€ 146,64",Elektroshop Wagner AT,2024-06-26
3600,Liebherr BG 5040-40 Bäckerei-Gefrierschrank,"€ 1399,00",Köck,2024-06-26
3601,Liebherr BG 5040-40 Bäckerei-Gefrierschrank,"€ 1790,00",0815,2024-06-26
3602,Candy CNF 1726 EEEW,"€ 399,00",Köck,2024-06-26
3603,Candy CNF 1726 EEEW,"€ 399,00",Servicehansa,2024-06-26
3604,Constructa CE733EWE0,"€ 639,00",Köck,2024-06-26
3605,Constructa CE733EWE0,"€ 639,00",Radio Krejcik Wien,2024-06-26
3606,Constructa CE733EWE0,"€ 739,00",Expert,2024-06-26
3607,Constructa CE733EWE0,"€ 739,00",etisch,2024-06-26
3608,Liebherr GGU 1550-21 Premium,"€ 839,00",Küchen & Wohnstudio Kutzer,2024-06-26
3609,Liebherr GGU 1550-21 Premium,"€ 869,99",Media Markt.at,2024-06-26
3610,Liebherr GGU 1550-21 Premium,"€ 874,00",0815,2024-06-26
3611,Miele FN 30402 i,"€ 1349,00",ALLES KÜCHE,2024-06-26
3612,Miele F 12020 S-3,"€ 877,00",ek-online,2024-06-26
3613,Miele F 12020 S-3,"€ 879,00",Radio Krejcik Wien,2024-06-26
3614,Liebherr BGPv 8420-41 Bäckerei-Gefrierschrank,"€ 4669,00",Köck,2024-06-26
3615,Liebherr BGPv 8420-41 Bäckerei-Gefrierschrank,"€ 4669,00",Küchen & Wohnstudio Kutzer,2024-06-26
3616,Liebherr BGPv 8420-41 Bäckerei-Gefrierschrank,"€ 4680,99",0815,2024-06-26
3617,Liebherr BGPv 8420-41 Bäckerei-Gefrierschrank,"€ 4699,00",Media Markt.at,2024-06-26
3618,Amica EGS 16173,"€ 267,40",Elektroshop Wagner AT,2024-06-26
3619,Nabo GS 1965,"€ 499,00",sabi-online,2024-06-26
3620,Bauknecht GKN 272 A3+,"€ 655,99",Universal Versand,2024-06-26
3621,Bauknecht GKN 272 A3+,"€ 655,99",OTTO Österreich,2024-06-26
3622,Bauknecht GKN 272 A3+,"€ 676,23",Amazon.at,2024-06-26
3623,AEG Electrolux AGB419F1AW,"€ 449,00",Küchen & Wohnstudio Kutzer,2024-06-26
3624,AEG Electrolux AGB419F1AW,"€ 549,00",sabi-online,2024-06-26
3625,AEG Electrolux AGB620F6NW,"€ 942,53",Elektroshop Wagner AT,2024-06-26
3626,Amica GS 15198 W,"€ 230,64",Elektroshop Wagner AT,2024-06-26
3627,Amica GS 15198 W,"€ 235,99",Universal Versand,2024-06-26
3628,Amica GS 15198 W,"€ 235,99",OTTO Österreich,2024-06-26
3629,Amica GS 15496 W,"€ 212,63",Elektroshop Wagner AT,2024-06-26
3630,Amica GS 15496 W,"€ 229,99",Universal Versand,2024-06-26
3631,Amica GS 15496 W,"€ 229,99",OTTO Österreich,2024-06-26
3632,Amica GSN 328 100 E,"€ 893,56",Elektroshop Wagner AT,2024-06-26
3633,Amica GSN 328 150 E,"€ 699,99",Universal Versand,2024-06-26
3634,Amica GSN 328 150 E,"€ 699,99",OTTO Österreich,2024-06-26
3635,Amica GSN 328 150 E,"€ 704,87",Amazon.at,2024-06-26
3636,Amica GSN 328 150 E,"€ 839,32",Elektroshop Wagner AT,2024-06-26
3637,Bauknecht GKN 19G3 WS 2,"€ 643,00",Alternate.at,2024-06-26
3638,Bauknecht GKN 19G3 WS 2,"€ 649,99",Universal Versand,2024-06-26
3639,Bauknecht GKN 19G3 WS 2,"€ 649,99",OTTO Österreich,2024-06-26
3640,Bauknecht GSI 9F2,"€ 599,00",Köck,2024-06-26
3641,Bauknecht GSI 9F2,"€ 599,00",Servicehansa,2024-06-26
3642,Beko BU1203N,"€ 342,80",Elektroshop Wagner AT,2024-06-26
3643,Beko FSE1073N Tisch-Gefrierschrank,"€ 262,17",Amazon.at,2024-06-26
3644,Beko RFNE312E33WN,"€ 649,00",Radio Krejcik Wien,2024-06-26
3645,Beko RFNE312E33WN,"€ 759,00",ek-online,2024-06-26
3646,Beko RFSE200T30WN,"€ 499,00",ek-online,2024-06-26
3647,Beko RFSM200T30WN,"€ 499,00",Köck,2024-06-26
3648,Beko RFSM200T30WN,"€ 499,00",Servicehansa,2024-06-26
3649,Bomann GS 7253 weiß,"€ 422,52",Elektroshop Wagner AT,2024-06-26
3650,Bosch Serie 4 GSN36FWFV,"€ 899,00",ek-online,2024-06-26
3651,Bosch Serie 4 GSN36VBEP,"€ 906,55",Köck,2024-06-26
3652,Bosch Serie 4 GSN36VBEP,"€ 906,55",Radio Krejcik Wien,2024-06-26
3653,Bosch Serie 4 GSN36VBEP,"€ 906,55",Küchen & Wohnstudio Kutzer,2024-06-26
3654,Bosch Serie 4 GSN36VBEP,"€ 906,55",Servicehansa,2024-06-26
3655,Bosch Serie 4 GSN36VBEP,"€ 915,00",Alternate.at,2024-06-26
3656,Bosch Serie 4 GSN36VBEP,"€ 955,55",Mybauer.at,2024-06-26
3657,Bosch Serie 4 GSN36VBEP,"€ 1037,73",Elektroshop Wagner AT,2024-06-26
3658,Bosch Serie 4 GSN36VBEP,"€ 1079,00",Media Markt.at,2024-06-26
3659,Bosch Serie 4 GSN36VBEP,"€ 1079,00",Bosch Online Shop,2024-06-26
3660,Bosch Serie 4 GSN36VBEP,"€ 1167,66",Amazon.at,2024-06-26
3661,Bosch Serie 4 GSN36VBEP,"€ 1229,00",sopo.at,2024-06-26
3662,Bosch Serie 4 GSN36VBEP,"€ 1438,13",mylemon.at,2024-06-26
3663,Constructa CE521EFE0,"€ 569,00",Köck,2024-06-26
3664,Constructa CE521EFE0,"€ 569,00",Expert,2024-06-26
3665,Constructa CE521EFE0,"€ 569,00",Radio Krejcik Wien,2024-06-26
3666,Constructa CE521VSE0,"€ 569,99",Universal Versand,2024-06-26
3667,Constructa CE521VSE0,"€ 569,99",OTTO Österreich,2024-06-26
3668,Constructa CE521VSE0,"€ 679,00",Expert,2024-06-26
3669,Constructa CE521VSE0,"€ 679,00",Radio Krejcik Wien,2024-06-26
3670,Exquisit GB05-040E schwarz,"€ 186,55",Köck,2024-06-26
3671,Exquisit GB05-040E schwarz,"€ 186,55",Servicehansa,2024-06-26
3672,Exquisit GB05-040E schwarz,"€ 186,55",Elektroshop Wagner AT,2024-06-26
3673,Exquisit GS27-H-280E,"€ 483,92",Köck,2024-06-26
3674,Exquisit GS27-H-280E,"€ 483,92",Servicehansa,2024-06-26
3675,Exquisit GS27-H-280E,"€ 483,92",Elektroshop Wagner AT,2024-06-26
3676,Exquisit GS27-H-280E,"€ 499,99",neckermann.at,2024-06-26
3677,Exquisit GS27-H-280E,"€ 509,99",Media Markt.at,2024-06-26
3678,Exquisit GS295-NF-H-040E inoxlook,"€ 629,99",Köck,2024-06-26
3679,Exquisit GS295-NF-H-040E inoxlook,"€ 629,99",Servicehansa,2024-06-26
3680,Exquisit GS295-NF-H-040E inoxlook,"€ 629,99",neckermann.at,2024-06-26
3681,Exquisit GS295-NF-H-040E inoxlook,"€ 679,97",Elektroshop Wagner AT,2024-06-26
3682,Exquisit GS295-NF-H-040E inoxlook,"€ 689,99",Media Markt.at,2024-06-26
3683,Exquisit GS295-NF-H-040E inoxlook-az,"€ 599,99",Köck,2024-06-26
3684,Exquisit GS295-NF-H-040E inoxlook-az,"€ 599,99",Servicehansa,2024-06-26
3685,Exquisit GS295-NF-H-040E inoxlook-az,"€ 629,99",neckermann.at,2024-06-26
3686,Exquisit GS295-NF-H-040E inoxlook-az,"€ 634,29",Elektroshop Wagner AT,2024-06-26
3687,Exquisit GS295-NF-H-040E inoxlook-az,"€ 639,99",Media Markt.at,2024-06-26
3688,Exquisit GS380-NF-H-050D inoxlook,"€ 857,14",Köck,2024-06-26
3689,Exquisit GS380-NF-H-050D inoxlook,"€ 857,14",Servicehansa,2024-06-26
3690,Exquisit GS380-NF-H-050D inoxlook,"€ 857,14",Elektroshop Wagner AT,2024-06-26
3691,Exquisit GS380-NF-H-050D inoxlook,"€ 889,99",neckermann.at,2024-06-26
3692,Exquisit GS80-HE-040E,"€ 249,99",Köck,2024-06-26
3693,Exquisit GS80-HE-040E,"€ 249,99",Servicehansa,2024-06-26
3694,Exquisit GS80-HE-040E,"€ 249,99",Universal Versand,2024-06-26
3695,Exquisit GS80-HE-040E,"€ 249,99",OTTO Österreich,2024-06-26
3696,Exquisit GS80-HE-040E,"€ 257,47",Elektroshop Wagner AT,2024-06-26
3697,Exquisit GS80-HE-040E,"€ 259,99",Media Markt.at,2024-06-26
3698,Gorenje FN619EES5,"€ 566,99",Universal Versand,2024-06-26
3699,Gorenje FN619EES5,"€ 566,99",OTTO Österreich,2024-06-26
3700,Grundig GFN 13840 XN,"€ 719,99",Universal Versand,2024-06-26
3701,Grundig GFN 13840 XN,"€ 719,99",OTTO Österreich,2024-06-26
3702,Haier H3F285WEH1 InstaSwitch,"€ 599,00",Köck,2024-06-26
3703,Haier H3F285WEH1 InstaSwitch,"€ 599,00",Servicehansa,2024-06-26
3704,Haier H3F285WEH1 InstaSwitch,"€ 705,87",Amazon.at,2024-06-26
3705,Haier H3F285WEH1 InstaSwitch,"€ 740,86",0815,2024-06-26
3706,Haier H3F330WDH1 InstaSwitch,"€ 704,87",Elektroshop Wagner AT,2024-06-26
3707,Haier H3F330WDH1 InstaSwitch,"€ 799,00",Köck,2024-06-26
3708,Haier H3F330WDH1 InstaSwitch,"€ 799,00",Servicehansa,2024-06-26
3709,Haier H3F330WDH1 InstaSwitch,"€ 887,38",Amazon.at,2024-06-26
3710,Haier H3F330WDH1 InstaSwitch,"€ 922,37",0815,2024-06-26
3711,Haier H3F330WDH1 InstaSwitch,"€ 1099,00",Media Markt.at,2024-06-26
3712,Liebherr BFFsg 5501-40 Performance Bäckerei-Gefrierschrank,"€ 2389,00",Köck,2024-06-26
3713,Liebherr BFFsg 5501-40 Performance Bäckerei-Gefrierschrank,"€ 2389,00",Media Markt.at,2024-06-26
3714,Liebherr BFFsg 5501-40 Performance Bäckerei-Gefrierschrank,"€ 2398,00",Küchen & Wohnstudio Kutzer,2024-06-26
3715,Liebherr BGPv 6570-42 ProfiLine Bäckerei-Gefrierschrank,"€ 3598,00",Köck,2024-06-26
3716,Liebherr BGPv 6570-42 ProfiLine Bäckerei-Gefrierschrank,"€ 3598,00",Küchen & Wohnstudio Kutzer,2024-06-26
3717,Liebherr BGPv 6570-42 ProfiLine Bäckerei-Gefrierschrank,"€ 3629,00",Media Markt.at,2024-06-26
3718,Liebherr BGPv 6570-42 ProfiLine Bäckerei-Gefrierschrank,"€ 3629,94",0815,2024-06-26
3719,Liebherr BGPv 8470-42 Bäckerei-Gefrierschrank,"€ 5798,00",Köck,2024-06-26
3720,Liebherr BGPv 8470-42 Bäckerei-Gefrierschrank,"€ 5798,00",Küchen & Wohnstudio Kutzer,2024-06-26
3721,Liebherr BGPv 8470-42 Bäckerei-Gefrierschrank,"€ 5827,59",0815,2024-06-26
3722,Liebherr BGPv 8470-42 Bäckerei-Gefrierschrank,"€ 5829,00",Media Markt.at,2024-06-26
3723,Liebherr FFPSrh 6501-40 Perfection,"€ 4299,00",Köck,2024-06-26
3724,Liebherr Fv 913-40 Getränke-Kühlschrank,"€ 1099,00",Köck,2024-06-26
3725,Liebherr Fv 913-40 Getränke-Kühlschrank,"€ 1099,00",0815,2024-06-26
3726,Liebherr GG 4010-40,"€ 1623,39",0815,2024-06-26
3727,Liebherr GG 4060-40 ProfiLine,"€ 1489,00",Köck,2024-06-26
3728,Liebherr GG 4060-40 ProfiLine,"€ 1489,00",Selektro,2024-06-26
3729,Liebherr GG 4060-40 ProfiLine,"€ 1515,80",0815,2024-06-26
3730,Liebherr GGPv 1470-43 ProfiLine Gewerbe-Gefrierschrank,"€ 5699,00",Köck,2024-06-26
3731,Liebherr GGPv 1470-43 ProfiLine Gewerbe-Gefrierschrank,"€ 5699,00",Küchen & Wohnstudio Kutzer,2024-06-26
3732,Liebherr GGPv 1470-43 ProfiLine Gewerbe-Gefrierschrank,"€ 5732,04",0815,2024-06-26
3733,Liebherr GGPv 6577-40 Gewerbe-Gefrierschrank,"€ 4698,00",Köck,2024-06-26
3734,Liebherr GGPv 6577-40 Gewerbe-Gefrierschrank,"€ 4698,00",Küchen & Wohnstudio Kutzer,2024-06-26
3735,Liebherr GGPv 6577-40 Gewerbe-Gefrierschrank,"€ 4749,00",0815,2024-06-26
3736,Liebherr GGU 1500-21 Premium,"€ 669,00",Küchen & Wohnstudio Kutzer,2024-06-26
3737,Liebherr GGU 1500-21 Premium,"€ 715,00",0815,2024-06-26
3738,Liebherr GGU 1500-21 Premium,"€ 719,99",Media Markt.at,2024-06-26
3739,Liebherr GGv 5060-42 ProfiLine Gewerbe-Gefrierschrank,"€ 2399,00",Köck,2024-06-26
3740,Liebherr GGv 5060-42 ProfiLine Gewerbe-Gefrierschrank,"€ 2399,00",0815,2024-06-26
3741,Liebherr GGv 5860-42 Gewerbe-Gefrierschrank,"€ 2189,00",0815,2024-06-26
3742,Liebherr GGvbs 5060-42 ProfiLine Gewerbe-Gefrierschrank,"€ 2569,00",Köck,2024-06-26
3743,Liebherr GGvbs 5060-42 ProfiLine Gewerbe-Gefrierschrank,"€ 2569,00",0815,2024-06-26
3744,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",Köck,2024-06-26
3745,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",ElectronicPartner,2024-06-26
3746,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",Radio Krejcik Wien,2024-06-26
3747,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",ALLES KÜCHE,2024-06-26
3748,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",Küchen & Wohnstudio Kutzer,2024-06-26
3749,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3309,00",ek-online,2024-06-26
3750,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3309,00",Red Zac,2024-06-26
3751,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3473,00",Media Markt.at,2024-06-26
3752,Liebherr SIFNdi 5188-22 Peak NoFrost,"€ 2598,00",Küchen & Wohnstudio Kutzer,2024-06-26
3753,Liebherr SIFNdi 5188-22 Peak NoFrost,"€ 2598,99",ElectronicPartner,2024-06-26
3754,Liebherr SIFNdi 5188-22 Peak NoFrost,"€ 2599,00",Köck,2024-06-26
